@RELATION fullstop

             @ATTRIBUTE three_before_numeric {TRUE, FALSE}

             @ATTRIBUTE two_before_type {fullstop, numeric, other}

             @ATTRIBUTE two_after_fullstop {TRUE, FALSE}

             @ATTRIBUTE one_after_type {lower, capital_common, np, comma, fullstop, numeric, quotes, other}

             @ATTRIBUTE one_before_type {title, abbrev, internal, quotes, time, other}

             @ATTRIBUTE one_before_contains_fullstop {TRUE, FALSE}

             @ATTRIBUTE one_before_capitals integer

             @ATTRIBUTE one_after_length integer

             @ATTRIBUTE one_before_length integer

             @ATTRIBUTE words_since_EOS integer

             @ATTRIBUTE words_until_EOS integer

             @ATTRIBUTE spaces_following integer

             @ATTRIBUTE class {EOS, NEOS}

             @DATA
FALSE,other,FALSE,comma,abbrev,FALSE,1,1,2,32,10,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,1,82,232,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,61,39,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,1,315,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,7,15,40,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,7,28,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,32,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,140,23,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,22,37,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,11,18,0,0,EOS
TRUE,fullstop,FALSE,other,other,FALSE,0,11,6,64,72,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,5,6,122,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,64,56,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,12,17,55,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,11,46,28,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,11,58,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,9,58,283,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,1,8,69,131,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,6,287,55,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,164,11,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,27,49,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,6,33,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,220,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,6,76,323,1,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,1,2,5,9,1,EOS
FALSE,other,FALSE,comma,internal,TRUE,0,1,3,33,122,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,71,63,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,8,7,39,21,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,8,59,169,2,EOS
FALSE,fullstop,FALSE,capital_common,other,FALSE,1,3,4,22,64,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,132,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,12,23,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,5,13,18,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,14,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,4,115,6,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,11,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,183,0,0,EOS
FALSE,other,FALSE,numeric,abbrev,FALSE,1,1,3,1,111,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,57,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,5,147,33,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,1,45,63,2,EOS
FALSE,fullstop,FALSE,other,other,TRUE,0,5,3,36,191,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,2,7,2,8,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,27,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,10,14,43,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,5,65,43,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,3,8,2,EOS
FALSE,fullstop,FALSE,other,other,FALSE,1,5,1,16,2,2,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,11,43,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,32,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,2,10,33,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,12,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,28,16,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,10,72,74,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,61,41,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,12,133,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,48,23,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,26,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,1,6,4,19,98,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,192,85,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,4,105,100,1,EOS
FALSE,other,FALSE,capital_common,abbrev,FALSE,0,3,2,58,14,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,8,78,1,EOS
FALSE,fullstop,FALSE,other,other,FALSE,0,9,1,17,46,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,29,23,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,4,9,17,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,8,150,25,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,31,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,1,1,1,128,101,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,6,63,82,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,20,75,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,3,24,41,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,103,71,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,3,32,70,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,142,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,10,19,163,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,62,62,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,7,59,65,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,154,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,32,131,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,36,0,0,EOS
FALSE,other,FALSE,other,quotes,FALSE,0,6,2,65,139,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,23,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,4,44,91,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,25,20,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,7,160,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,3,3,8,2,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,44,19,2,EOS
FALSE,fullstop,FALSE,np,other,FALSE,0,3,2,36,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,9,45,22,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,4,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,3,52,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,3,8,79,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,10,3,86,4,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,162,0,0,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,33,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,6,72,52,1,EOS
FALSE,fullstop,FALSE,np,other,FALSE,0,3,1,24,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,33,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,10,26,50,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,119,42,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,12,55,1,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,6,65,0,0,EOS
FALSE,numeric,FALSE,capital_common,quotes,FALSE,0,3,2,39,31,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,3,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,44,95,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,37,74,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,2,70,57,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,12,54,42,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,8,15,70,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,8,4,80,52,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,66,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,43,39,2,EOS
FALSE,numeric,FALSE,capital_common,other,FALSE,0,2,5,12,26,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,58,161,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,32,37,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,4,2,41,68,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,10,14,150,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,148,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,34,236,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,8,61,11,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,6,19,56,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,27,45,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,2,20,26,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,22,55,2,EOS
FALSE,fullstop,FALSE,np,other,FALSE,0,3,1,22,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,55,46,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,280,160,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,7,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,9,15,2,EOS
FALSE,fullstop,TRUE,other,title,FALSE,1,1,2,97,9,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,76,20,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,8,82,165,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,40,148,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,1,54,42,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,8,1,4,44,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,6,4,47,29,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,18,180,29,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,20,11,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,88,223,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,10,11,33,60,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,50,88,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,10,61,24,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,5,29,22,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,71,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,31,53,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,112,176,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,132,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,40,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,9,59,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,63,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,62,324,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,34,179,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,24,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,15,181,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,52,22,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,59,116,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,58,138,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,27,154,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,4,16,74,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,12,8,117,29,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,9,12,21,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,216,37,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,7,42,72,2,EOS
FALSE,numeric,FALSE,lower,other,TRUE,2,3,3,52,108,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,6,55,9,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,19,62,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,111,5,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,4,8,56,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,23,15,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,5,40,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,26,0,0,EOS
FALSE,other,FALSE,capital_common,abbrev,FALSE,0,2,3,16,142,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,3,9,20,2,EOS
FALSE,fullstop,FALSE,lower,other,FALSE,1,8,1,2,104,1,NEOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,35,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,1,11,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,11,7,11,79,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,38,20,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,15,46,2,EOS
FALSE,fullstop,FALSE,np,other,FALSE,1,3,7,84,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,87,18,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,26,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,50,51,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,4,203,136,2,EOS
FALSE,numeric,FALSE,np,other,FALSE,1,3,2,95,0,0,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,28,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,68,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,78,0,0,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,9,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,10,52,66,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,1,4,200,90,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,17,151,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,73,4,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,24,35,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,58,48,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,7,1,17,14,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,7,6,201,26,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,39,108,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,41,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,22,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,54,59,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,42,0,0,EOS
FALSE,other,FALSE,lower,other,FALSE,1,3,1,3,19,1,NEOS
FALSE,other,FALSE,np,other,FALSE,1,3,7,65,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,10,0,0,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,3,108,74,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,11,27,104,1,EOS
FALSE,other,FALSE,other,quotes,FALSE,0,2,2,20,108,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,18,7,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,1,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,117,39,2,EOS
FALSE,other,FALSE,comma,internal,TRUE,0,1,3,22,66,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,1,134,116,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,4,10,42,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,14,82,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,13,249,154,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,7,20,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,14,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,9,3,11,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,4,27,41,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,35,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,1,2,7,32,59,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,107,22,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,209,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,8,34,19,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,39,12,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,11,42,29,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,6,139,139,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,15,91,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,105,58,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,68,128,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,10,20,8,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,36,18,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,82,31,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,2,23,25,2,EOS
FALSE,other,FALSE,lower,title,FALSE,1,3,2,1,38,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,18,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,1,5,1,114,19,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,9,9,66,102,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,2,86,13,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,7,168,96,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,50,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,83,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,3,88,18,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,38,8,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,62,4,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,90,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,6,32,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,7,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,56,34,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,3,19,17,2,EOS
FALSE,other,FALSE,lower,other,TRUE,4,10,11,136,5,1,NEOS
FALSE,other,FALSE,other,other,FALSE,1,2,6,11,155,2,EOS
FALSE,other,FALSE,other,time,FALSE,0,7,5,53,49,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,28,80,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,8,49,50,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,26,46,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,4,38,20,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,12,24,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,10,67,68,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,8,46,38,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,19,49,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,17,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,58,23,1,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,7,2,93,61,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,10,54,79,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,159,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,53,15,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,111,78,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,105,4,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,40,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,26,100,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,7,82,84,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,9,88,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,13,7,174,3,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,43,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,45,51,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,103,70,1,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,10,38,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,21,21,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,3,6,24,62,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,26,84,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,6,14,204,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,66,0,0,EOS
FALSE,other,FALSE,numeric,abbrev,FALSE,0,2,2,11,1058,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,28,12,2,EOS
FALSE,other,FALSE,fullstop,abbrev,FALSE,1,1,3,38,0,0,NEOS
FALSE,other,FALSE,comma,abbrev,FALSE,1,1,2,35,147,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,19,57,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,3,15,57,1,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,6,13,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,10,46,10,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,7,9,11,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,7,35,154,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,8,18,83,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,5,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,15,27,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,8,6,23,2,EOS
FALSE,numeric,FALSE,comma,other,TRUE,0,1,3,25,11,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,5,76,60,2,EOS
TRUE,other,FALSE,capital_common,other,FALSE,0,5,1,51,26,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,7,17,81,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,42,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,88,119,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,11,21,25,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,3,101,16,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,4,32,77,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,8,103,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,5,9,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,8,2,40,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,106,0,0,EOS
FALSE,other,TRUE,other,other,FALSE,1,1,1,17,55,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,329,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,7,32,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,65,43,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,71,53,2,EOS
FALSE,other,FALSE,numeric,abbrev,FALSE,1,2,4,25,13,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,62,0,0,EOS
FALSE,other,FALSE,lower,other,TRUE,2,5,3,19,13,1,NEOS
TRUE,other,FALSE,np,other,FALSE,0,3,1,18,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,5,7,14,5,2,EOS
FALSE,other,FALSE,lower,abbrev,FALSE,1,7,2,13,23,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,166,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,95,103,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,11,25,30,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,50,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,2,12,53,44,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,4,1,38,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,81,0,0,EOS
FALSE,other,FALSE,lower,internal,TRUE,0,6,3,3,13,2,NEOS
FALSE,other,FALSE,other,other,FALSE,1,6,1,49,21,1,NEOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,5,2,123,223,2,EOS
FALSE,other,TRUE,numeric,other,FALSE,0,1,5,96,210,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,160,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,5,20,32,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,8,14,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,56,104,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,135,92,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,21,18,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,47,35,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,24,13,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,8,6,104,139,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,51,59,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,66,139,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,25,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,215,28,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,11,3,28,112,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,7,9,140,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,1,8,53,150,1,EOS
