@RELATION fullstop

             @ATTRIBUTE length integer 

             @ATTRIBUTE dist_BOS integer 

             @ATTRIBUTE init_spaces integer 

             @ATTRIBUTE init_tabs integer 

             @ATTRIBUTE class {NNHEAD, QUOTED, SIG, TABLE, GRAPHIC, HEADL, ADDRESS, ITEM, PTEXT}

             @DATA
77,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
132,13,0,0,NNHEAD
32,13,0,0,NNHEAD
43,15,0,0,QUOTED
53,15,0,0,QUOTED
69,21,0,0,QUOTED
75,21,0,0,QUOTED
74,21,0,0,QUOTED
72,21,0,0,QUOTED
76,21,0,0,QUOTED
41,21,0,0,QUOTED
72,24,0,0,ITEM
72,24,0,0,ITEM
28,24,0,0,ITEM
72,26,0,0,ITEM
72,26,0,0,ITEM
74,32,0,0,QUOTED
77,32,0,0,QUOTED
74,32,0,0,QUOTED
69,32,0,0,QUOTED
72,32,0,0,QUOTED
12,32,0,0,QUOTED
77,35,0,0,ITEM
70,35,0,0,ITEM
71,35,0,0,ITEM
57,39,0,0,QUOTED
75,39,0,0,QUOTED
70,39,0,0,QUOTED
27,39,0,0,QUOTED
69,44,0,0,ITEM
73,44,0,0,ITEM
73,44,0,0,ITEM
73,44,0,0,ITEM
51,44,0,0,ITEM
74,50,0,0,PTEXT
74,50,0,0,PTEXT
68,50,0,0,PTEXT
69,50,0,0,PTEXT
70,50,0,0,PTEXT
34,50,0,0,PTEXT
66,54,0,0,QUOTED
72,54,0,0,QUOTED
76,54,0,0,QUOTED
7,54,0,0,QUOTED
74,58,0,0,PTEXT
68,58,0,0,PTEXT
74,58,0,0,PTEXT
74,58,0,0,PTEXT
70,63,0,0,PTEXT
71,63,0,0,PTEXT
71,63,0,0,PTEXT
68,63,0,0,PTEXT
14,63,0,0,PTEXT
2,5,0,0,SIG
77,5,0,0,SIG
77,5,0,0,SIG
78,5,0,0,SIG
77,5,0,0,SIG
49,13,0,0,NNHEAD
43,13,0,0,NNHEAD
152,13,0,0,NNHEAD
37,13,0,0,NNHEAD
39,13,0,0,NNHEAD
42,13,0,0,NNHEAD
30,13,0,0,NNHEAD
49,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
67,13,0,0,NNHEAD
32,13,0,0,NNHEAD
39,15,0,0,QUOTED
40,15,0,0,QUOTED
72,19,0,0,QUOTED
74,19,0,0,QUOTED
74,19,0,0,QUOTED
7,19,0,0,QUOTED
69,29,0,0,PTEXT
73,29,0,0,PTEXT
74,29,0,0,PTEXT
75,29,0,0,PTEXT
73,29,0,0,PTEXT
72,29,0,0,PTEXT
75,29,0,0,PTEXT
67,29,0,0,PTEXT
66,29,0,0,PTEXT
46,29,0,0,PTEXT
61,37,0,0,QUOTED
68,37,0,0,QUOTED
71,37,0,0,QUOTED
48,37,0,0,QUOTED
1,37,0,0,QUOTED
69,37,0,0,QUOTED
70,37,0,0,QUOTED
57,37,0,0,QUOTED
71,44,0,0,PTEXT
72,44,0,0,PTEXT
71,44,0,0,PTEXT
64,44,0,0,PTEXT
68,44,0,0,PTEXT
71,44,0,0,PTEXT
14,44,0,0,PTEXT
15,46,0,0,QUOTED
68,46,0,0,QUOTED
75,54,0,0,PTEXT
70,54,0,0,PTEXT
71,54,0,0,PTEXT
73,54,0,0,PTEXT
73,54,0,0,PTEXT
73,54,0,0,PTEXT
73,54,0,0,PTEXT
73,54,0,0,PTEXT
72,57,0,0,QUOTED
70,57,0,0,QUOTED
13,57,0,0,QUOTED
71,59,0,0,PTEXT
8,59,0,0,PTEXT
72,69,0,0,ITEM
73,69,3,0,ITEM
68,69,3,0,ITEM
67,69,3,0,ITEM
71,69,3,0,ITEM
73,69,3,0,ITEM
72,69,3,0,ITEM
74,69,3,0,ITEM
71,69,3,0,ITEM
15,69,3,0,ITEM
70,74,0,0,ITEM
73,74,3,0,ITEM
73,74,3,0,ITEM
73,74,3,0,ITEM
39,74,3,0,ITEM
68,78,0,0,QUOTED
70,78,0,0,QUOTED
68,78,0,0,QUOTED
73,78,0,0,QUOTED
74,84,0,0,PTEXT
72,84,0,0,PTEXT
66,84,0,0,PTEXT
67,84,0,0,PTEXT
61,84,0,0,PTEXT
55,84,0,0,PTEXT
72,91,0,0,ITEM
71,91,3,0,ITEM
70,91,3,0,ITEM
39,91,3,0,ITEM
32,91,0,0,ITEM
66,91,0,0,ITEM
20,91,3,0,ITEM
3,93,0,0,SIG
36,93,2,0,SIG
50,13,0,0,NNHEAD
43,13,0,0,NNHEAD
90,13,0,0,NNHEAD
38,13,0,0,NNHEAD
39,13,0,0,NNHEAD
51,13,0,0,NNHEAD
30,13,0,0,NNHEAD
38,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
93,13,0,0,NNHEAD
32,13,0,0,NNHEAD
65,23,0,0,QUOTED
44,23,0,0,QUOTED
42,23,0,0,QUOTED
1,23,0,0,QUOTED
1,23,0,0,QUOTED
75,23,0,0,QUOTED
73,23,0,0,QUOTED
32,23,0,0,QUOTED
1,23,0,0,QUOTED
59,23,0,0,QUOTED
65,27,0,0,PTEXT
70,27,0,0,PTEXT
70,27,0,0,PTEXT
24,27,0,0,PTEXT
68,29,0,0,PTEXT
77,29,0,0,PTEXT
73,41,0,0,PTEXT
74,41,0,0,PTEXT
74,41,0,0,PTEXT
74,41,0,0,PTEXT
73,41,0,0,PTEXT
73,41,0,0,PTEXT
71,41,0,0,PTEXT
74,41,0,0,PTEXT
72,41,0,0,PTEXT
72,41,0,0,PTEXT
72,41,0,0,PTEXT
56,41,0,0,PTEXT
11,42,0,0,SIG
58,13,0,0,NNHEAD
43,13,0,0,NNHEAD
90,13,0,0,NNHEAD
49,13,0,0,NNHEAD
39,13,0,0,NNHEAD
24,13,0,0,NNHEAD
30,13,0,0,NNHEAD
45,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
149,13,0,0,NNHEAD
32,13,0,0,NNHEAD
69,16,0,0,QUOTED
71,16,0,0,QUOTED
73,16,0,0,QUOTED
77,18,0,0,QUOTED
21,18,0,0,QUOTED
67,30,0,0,PTEXT
64,30,0,0,PTEXT
69,30,0,0,PTEXT
68,30,0,0,PTEXT
67,30,0,0,PTEXT
65,30,0,0,PTEXT
66,30,0,0,PTEXT
69,30,0,0,PTEXT
70,30,0,0,PTEXT
68,30,0,0,PTEXT
68,30,0,0,PTEXT
28,30,0,0,PTEXT
69,35,0,0,PTEXT
70,35,0,0,PTEXT
69,35,0,0,PTEXT
58,35,0,0,PTEXT
28,35,0,0,PTEXT
3,40,0,0,SIG
75,40,0,0,SIG
75,40,0,0,SIG
75,40,0,0,SIG
75,40,0,0,SIG
50,14,0,0,NNHEAD
43,14,0,0,NNHEAD
90,14,0,0,NNHEAD
33,14,0,0,NNHEAD
39,14,0,0,NNHEAD
34,14,0,0,NNHEAD
30,14,0,0,NNHEAD
51,14,0,0,NNHEAD
9,14,0,0,NNHEAD
23,14,0,0,NNHEAD
39,14,0,0,NNHEAD
39,14,0,0,NNHEAD
37,14,0,0,NNHEAD
32,14,0,0,NNHEAD
74,29,0,0,PTEXT
68,29,0,0,PTEXT
70,29,0,0,PTEXT
73,29,0,0,PTEXT
69,29,0,0,PTEXT
71,29,0,0,PTEXT
71,29,0,0,PTEXT
68,29,0,0,PTEXT
72,29,0,0,PTEXT
67,29,0,0,PTEXT
72,29,0,0,PTEXT
73,29,0,0,PTEXT
72,29,0,0,PTEXT
70,29,0,0,PTEXT
74,29,0,0,PTEXT
46,13,0,0,NNHEAD
43,13,0,0,NNHEAD
90,13,0,0,NNHEAD
18,13,0,0,NNHEAD
39,13,0,0,NNHEAD
25,13,0,0,NNHEAD
30,13,0,0,NNHEAD
68,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
39,13,0,0,NNHEAD
32,13,0,0,NNHEAD
44,17,0,0,QUOTED
74,17,0,0,QUOTED
72,17,0,0,QUOTED
60,17,0,0,QUOTED
65,3,0,0,PTEXT
64,3,0,0,PTEXT
54,3,0,0,PTEXT
5,4,0,0,SIG
62,13,0,0,NNHEAD
43,13,0,0,NNHEAD
197,13,0,0,NNHEAD
52,13,0,0,NNHEAD
39,13,0,0,NNHEAD
46,13,0,0,NNHEAD
30,13,0,0,NNHEAD
71,13,0,0,NNHEAD
9,13,0,0,NNHEAD
75,13,0,0,NNHEAD
42,13,0,0,NNHEAD
67,13,0,0,NNHEAD
39,13,0,0,NNHEAD
39,20,0,0,QUOTED
40,20,0,0,QUOTED
73,20,0,0,QUOTED
74,20,0,0,QUOTED
69,20,0,0,QUOTED
75,20,0,0,QUOTED
48,20,0,0,QUOTED
67,24,0,0,PTEXT
69,24,0,0,PTEXT
69,24,0,0,PTEXT
4,24,0,0,PTEXT
72,28,0,0,PTEXT
66,28,0,0,PTEXT
69,28,0,0,PTEXT
44,28,0,0,PTEXT
75,33,0,0,QUOTED
38,33,0,0,QUOTED
1,33,0,0,QUOTED
72,33,0,0,QUOTED
63,33,0,0,QUOTED
70,35,0,0,PTEXT
49,35,0,0,PTEXT
11,40,0,0,QUOTED
68,40,0,0,QUOTED
71,40,0,0,QUOTED
75,40,0,0,QUOTED
6,40,0,0,QUOTED
71,44,0,0,PTEXT
70,44,0,0,PTEXT
72,44,0,0,PTEXT
28,44,0,0,PTEXT
66,47,0,0,PTEXT
68,47,0,0,PTEXT
29,47,0,0,PTEXT
67,49,0,0,PTEXT
32,49,0,0,PTEXT
8,50,0,0,SIG
3,57,0,0,SIG
79,57,0,0,SIG
79,57,0,0,SIG
69,57,0,0,SIG
58,57,0,0,SIG
58,57,0,0,SIG
79,57,0,0,SIG
64,14,0,0,NNHEAD
43,14,0,0,NNHEAD
39,14,0,0,NNHEAD
165,14,0,0,NNHEAD
58,14,0,0,NNHEAD
40,14,0,0,NNHEAD
43,14,0,0,NNHEAD
40,14,0,0,NNHEAD
28,14,0,0,NNHEAD
34,14,0,0,NNHEAD
32,14,0,0,NNHEAD
35,14,0,0,NNHEAD
40,14,0,0,NNHEAD
9,14,0,0,NNHEAD
69,18,0,0,QUOTED
71,18,0,0,QUOTED
64,18,0,0,QUOTED
45,18,0,0,QUOTED
69,26,0,0,PTEXT
67,26,0,0,PTEXT
63,26,0,0,PTEXT
65,26,0,0,PTEXT
70,26,0,0,PTEXT
66,26,0,0,PTEXT
63,26,0,0,PTEXT
11,26,0,0,PTEXT
65,40,0,0,PTEXT
63,40,0,0,PTEXT
67,40,0,0,PTEXT
69,40,0,0,PTEXT
63,40,0,0,PTEXT
62,40,0,0,PTEXT
65,40,0,0,PTEXT
68,40,0,0,PTEXT
66,40,0,0,PTEXT
65,40,0,0,PTEXT
66,40,0,0,PTEXT
70,40,0,0,PTEXT
54,40,0,0,PTEXT
16,40,0,0,PTEXT
70,46,0,0,PTEXT
65,46,0,0,PTEXT
69,46,0,0,PTEXT
68,46,0,0,PTEXT
67,46,0,0,PTEXT
65,46,0,0,PTEXT
2,5,0,0,SIG
73,5,0,0,SIG
79,5,0,0,SIG
79,5,0,0,SIG
79,5,0,0,SIG
51,13,0,0,NNHEAD
43,13,0,0,NNHEAD
65,13,0,0,NNHEAD
85,13,0,0,NNHEAD
43,13,0,0,NNHEAD
57,13,0,0,NNHEAD
50,13,0,0,NNHEAD
31,13,0,0,NNHEAD
45,13,0,0,NNHEAD
29,13,0,0,NNHEAD
25,13,0,0,NNHEAD
9,13,0,0,NNHEAD
86,13,0,0,NNHEAD
68,15,0,0,PTEXT
14,15,0,0,PTEXT
69,22,0,0,PTEXT
64,22,0,0,PTEXT
69,22,0,0,PTEXT
70,22,0,0,PTEXT
70,22,0,0,PTEXT
72,22,0,0,PTEXT
26,22,0,0,PTEXT
73,27,0,0,PTEXT
66,27,0,0,PTEXT
68,27,0,0,PTEXT
71,27,0,0,PTEXT
45,27,0,0,PTEXT
68,33,0,0,PTEXT
71,33,0,0,PTEXT
72,33,0,0,PTEXT
70,33,0,0,PTEXT
69,33,0,0,PTEXT
68,33,0,0,PTEXT
72,37,0,0,PTEXT
71,37,0,0,PTEXT
71,37,0,0,PTEXT
34,37,0,0,PTEXT
71,38,0,0,PTEXT
64,40,0,0,PTEXT
43,40,0,0,PTEXT
15,1,0,0,SIG
55,14,0,0,NNHEAD
43,14,0,0,NNHEAD
65,14,0,0,NNHEAD
85,14,0,0,NNHEAD
41,14,0,0,NNHEAD
61,14,0,0,NNHEAD
50,14,0,0,NNHEAD
50,14,0,0,NNHEAD
31,14,0,0,NNHEAD
60,14,0,0,NNHEAD
29,14,0,0,NNHEAD
25,14,0,0,NNHEAD
9,14,0,0,NNHEAD
86,14,0,0,NNHEAD
70,17,0,0,QUOTED
65,17,0,0,QUOTED
33,17,0,0,QUOTED
69,20,0,0,PTEXT
66,20,0,0,PTEXT
60,20,0,0,PTEXT
66,22,0,0,QUOTED
68,22,0,0,QUOTED
68,28,0,0,PTEXT
68,28,0,0,PTEXT
65,28,0,0,PTEXT
66,28,0,0,PTEXT
69,28,0,0,PTEXT
36,28,0,0,PTEXT
2,33,0,0,SIG
39,33,0,0,SIG
43,33,0,0,SIG
53,33,0,2,SIG
68,33,1,0,SIG
53,48,0,0,NNHEAD
43,48,0,0,NNHEAD
141,48,0,0,NNHEAD
20,48,0,0,NNHEAD
37,48,0,0,NNHEAD
54,48,0,0,NNHEAD
53,48,0,0,NNHEAD
29,48,0,0,NNHEAD
28,48,0,0,NNHEAD
9,48,0,0,NNHEAD
23,48,0,0,NNHEAD
39,48,0,0,NNHEAD
44,48,0,0,NNHEAD
32,48,0,0,NNHEAD
76,48,0,0,NNHEAD
34,53,0,0,QUOTED
67,53,0,0,QUOTED
64,53,0,0,QUOTED
65,53,0,0,QUOTED
23,53,0,0,QUOTED
48,54,0,0,PTEXT
30,55,0,0,QUOTED
74,57,0,0,PTEXT
53,57,0,0,PTEXT
66,59,0,0,QUOTED
69,59,0,0,QUOTED
71,62,0,0,PTEXT
66,62,0,0,PTEXT
11,62,0,0,PTEXT
67,68,0,0,PTEXT
68,68,0,0,PTEXT
68,68,0,0,PTEXT
70,68,0,0,PTEXT
71,68,0,0,PTEXT
68,68,0,0,PTEXT
71,74,0,0,SIG
30,74,3,0,SIG
43,74,7,0,SIG
17,74,6,0,SIG
71,74,5,0,SIG
72,74,0,0,SIG
141,19,0,0,NNHEAD
43,19,0,0,NNHEAD
141,19,0,0,NNHEAD
37,19,0,0,NNHEAD
54,19,0,0,NNHEAD
53,19,0,0,NNHEAD
55,19,0,0,NNHEAD
31,19,0,0,NNHEAD
37,19,0,0,NNHEAD
9,19,0,0,NNHEAD
31,19,0,0,NNHEAD
13,19,0,0,NNHEAD
55,19,0,0,NNHEAD
72,19,0,0,NNHEAD
38,19,0,0,NNHEAD
69,19,0,0,NNHEAD
55,19,0,0,NNHEAD
10,19,0,0,NNHEAD
76,19,0,0,NNHEAD
80,20,0,0,QUOTED
69,25,0,0,QUOTED
72,25,0,0,QUOTED
1,25,0,0,QUOTED
70,25,0,0,QUOTED
34,25,0,0,QUOTED
68,31,0,0,PTEXT
69,31,0,0,PTEXT
69,31,0,0,PTEXT
67,31,0,0,PTEXT
69,31,0,0,PTEXT
4,31,0,0,PTEXT
2,33,0,0,SIG
55,33,0,0,SIG
40,39,36,0,SIG
75,39,0,0,SIG
51,39,3,0,SIG
75,39,2,0,SIG
75,39,1,0,SIG
75,39,0,0,SIG
187,16,0,0,NNHEAD
43,16,0,0,NNHEAD
159,16,0,0,NNHEAD
22,16,0,0,NNHEAD
39,16,0,0,NNHEAD
42,16,0,0,NNHEAD
31,16,0,0,NNHEAD
49,16,0,0,NNHEAD
9,16,0,0,NNHEAD
31,16,0,0,NNHEAD
13,16,0,0,NNHEAD
39,16,0,0,NNHEAD
123,16,0,0,NNHEAD
38,16,0,0,NNHEAD
36,16,0,0,NNHEAD
10,16,0,0,NNHEAD
80,25,0,0,QUOTED
40,25,0,0,QUOTED
3,25,0,0,QUOTED
43,25,0,0,QUOTED
44,25,0,0,QUOTED
3,25,0,0,QUOTED
41,25,0,0,QUOTED
79,25,0,0,QUOTED
35,25,0,0,QUOTED
78,30,0,0,QUOTED
70,30,0,0,QUOTED
71,30,0,0,QUOTED
67,30,0,0,QUOTED
66,30,0,0,QUOTED
74,33,0,0,PTEXT
68,33,0,0,PTEXT
68,33,0,0,PTEXT
38,40,0,0,QUOTED
76,40,0,0,QUOTED
75,40,0,0,QUOTED
68,40,0,0,QUOTED
72,40,0,0,QUOTED
75,40,0,0,QUOTED
18,40,0,0,QUOTED
71,43,0,0,QUOTED
70,43,0,0,QUOTED
59,43,0,0,QUOTED
70,45,0,0,PTEXT
69,45,0,0,PTEXT
11,49,0,0,QUOTED
71,49,0,0,QUOTED
72,49,0,0,QUOTED
61,49,0,0,QUOTED
71,54,0,0,PTEXT
68,54,0,0,PTEXT
72,54,0,0,PTEXT
67,54,0,0,PTEXT
51,54,0,0,PTEXT
19,61,0,0,QUOTED
72,61,0,0,QUOTED
3,61,0,0,QUOTED
79,61,0,0,QUOTED
74,61,0,0,QUOTED
75,61,0,0,QUOTED
72,61,0,0,QUOTED
74,64,0,0,QUOTED
70,64,0,0,QUOTED
61,64,0,0,QUOTED
72,67,0,0,PTEXT
71,67,0,0,PTEXT
5,67,0,0,PTEXT
68,78,0,0,QUOTED
38,78,0,0,QUOTED
72,78,0,0,QUOTED
38,78,0,0,QUOTED
71,78,0,0,QUOTED
70,78,0,0,QUOTED
70,78,0,0,QUOTED
66,78,0,0,QUOTED
71,78,0,0,QUOTED
65,78,0,0,QUOTED
11,78,0,0,QUOTED
64,87,0,0,PTEXT
70,87,0,0,PTEXT
70,87,0,0,PTEXT
72,87,0,0,PTEXT
69,87,0,0,PTEXT
73,87,0,0,PTEXT
72,87,0,0,PTEXT
73,87,0,0,PTEXT
63,87,0,0,PTEXT
72,90,0,0,PTEXT
69,90,0,0,PTEXT
5,90,0,0,PTEXT
3,92,0,0,SIG
37,92,2,0,SIG
238,16,0,0,NNHEAD
43,16,0,0,NNHEAD
210,16,0,0,NNHEAD
34,16,0,0,NNHEAD
39,16,0,0,NNHEAD
60,16,0,0,NNHEAD
31,16,0,0,NNHEAD
72,16,0,0,NNHEAD
9,16,0,0,NNHEAD
34,16,0,0,NNHEAD
13,16,0,0,NNHEAD
38,16,0,0,NNHEAD
39,16,0,0,NNHEAD
41,16,0,0,NNHEAD
55,16,0,0,NNHEAD
10,16,0,0,NNHEAD
79,28,0,0,QUOTED
73,28,0,0,QUOTED
14,28,0,0,QUOTED
19,28,0,0,QUOTED
1,28,0,0,QUOTED
67,28,0,0,QUOTED
36,28,0,0,QUOTED
1,28,0,0,QUOTED
70,28,0,0,QUOTED
17,28,0,0,QUOTED
1,28,0,0,QUOTED
47,28,0,0,QUOTED
68,31,0,0,PTEXT
73,31,0,0,PTEXT
22,31,0,0,PTEXT
52,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
40,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
39,48,0,0,TABLE
38,49,0,0,PTEXT
66,56,0,0,PTEXT
67,56,0,0,PTEXT
50,56,6,0,PTEXT
74,56,6,0,PTEXT
21,56,7,0,PTEXT
74,56,6,0,PTEXT
76,56,6,0,PTEXT
72,66,0,0,PTEXT
70,66,0,0,PTEXT
12,66,0,0,PTEXT
68,66,3,0,PTEXT
72,66,0,0,PTEXT
74,66,0,0,PTEXT
65,66,0,0,PTEXT
69,66,0,0,PTEXT
72,66,0,0,PTEXT
58,66,0,0,PTEXT
71,68,0,0,PTEXT
7,68,0,0,PTEXT
71,70,0,0,PTEXT
35,70,0,0,PTEXT
3,71,0,0,PTEXT
11,73,0,0,PTEXT
14,73,0,0,PTEXT
148,13,0,0,NNHEAD
44,13,0,0,NNHEAD
120,13,0,0,NNHEAD
40,13,0,0,NNHEAD
39,13,0,0,NNHEAD
34,13,0,0,NNHEAD
30,13,0,0,NNHEAD
49,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
75,13,0,0,NNHEAD
32,13,0,0,NNHEAD
46,15,0,0,QUOTED
51,15,0,0,QUOTED
21,16,0,0,QUOTED
39,18,0,0,QUOTED
53,18,0,0,QUOTED
22,19,0,0,QUOTED
59,23,0,0,QUOTED
60,23,0,0,QUOTED
61,23,0,0,QUOTED
62,23,0,0,QUOTED
70,25,0,0,PTEXT
33,25,0,0,PTEXT
60,30,0,0,QUOTED
62,30,0,0,QUOTED
61,30,0,0,QUOTED
60,30,0,0,QUOTED
22,30,0,0,QUOTED
65,35,0,0,PTEXT
67,35,0,0,PTEXT
64,35,0,0,PTEXT
66,35,0,0,PTEXT
7,35,0,0,PTEXT
69,41,0,0,QUOTED
68,41,0,0,QUOTED
63,41,0,0,QUOTED
71,41,0,0,QUOTED
66,41,0,0,QUOTED
32,41,0,0,QUOTED
73,46,0,0,PTEXT
70,46,0,0,PTEXT
69,46,0,0,PTEXT
72,46,0,0,PTEXT
8,46,0,0,PTEXT
70,50,0,0,QUOTED
69,50,0,0,QUOTED
67,50,0,0,QUOTED
75,50,0,0,QUOTED
72,66,0,0,PTEXT
74,66,0,0,PTEXT
71,66,0,0,PTEXT
73,66,0,0,PTEXT
74,66,0,0,PTEXT
72,66,0,0,PTEXT
74,66,0,0,PTEXT
74,66,0,0,PTEXT
71,66,0,0,PTEXT
69,66,0,0,PTEXT
64,66,0,0,PTEXT
71,66,0,0,PTEXT
72,66,0,0,PTEXT
73,66,0,0,PTEXT
74,66,0,0,PTEXT
3,66,0,0,PTEXT
72,71,0,0,QUOTED
63,71,0,0,QUOTED
76,71,0,0,QUOTED
70,71,0,0,QUOTED
30,71,0,0,QUOTED
70,73,0,0,PTEXT
25,73,0,0,PTEXT
72,84,0,0,PTEXT
74,84,0,0,PTEXT
73,84,0,0,PTEXT
73,84,0,0,PTEXT
72,84,0,0,PTEXT
73,84,0,0,PTEXT
74,84,0,0,PTEXT
72,84,0,0,PTEXT
67,84,0,0,PTEXT
68,84,0,0,PTEXT
35,84,0,0,PTEXT
3,86,0,0,SIG
37,86,2,0,SIG
187,15,0,0,NNHEAD
44,15,0,0,NNHEAD
159,15,0,0,NNHEAD
38,15,0,0,NNHEAD
39,15,0,0,NNHEAD
54,15,0,0,NNHEAD
32,15,0,0,NNHEAD
71,15,0,0,NNHEAD
9,15,0,0,NNHEAD
34,15,0,0,NNHEAD
13,15,0,0,NNHEAD
52,15,0,0,NNHEAD
98,15,0,0,NNHEAD
41,15,0,0,NNHEAD
73,15,0,0,NNHEAD
76,24,0,0,QUOTED
75,24,0,0,QUOTED
74,24,0,0,QUOTED
71,24,0,0,QUOTED
78,24,0,0,QUOTED
39,24,0,0,QUOTED
78,24,0,0,QUOTED
72,24,0,0,QUOTED
64,24,0,0,QUOTED
71,29,0,0,PTEXT
72,29,0,0,PTEXT
67,29,0,0,PTEXT
70,29,0,0,PTEXT
63,29,0,0,PTEXT
70,33,0,0,PTEXT
66,33,0,0,PTEXT
72,33,0,0,PTEXT
44,33,0,0,PTEXT
75,39,0,0,SIG
75,39,0,0,SIG
75,39,0,0,SIG
75,39,0,0,SIG
75,39,0,0,SIG
75,39,0,0,SIG
193,53,0,0,NNHEAD
44,53,0,0,NNHEAD
165,53,0,0,NNHEAD
48,53,0,0,NNHEAD
54,53,0,0,NNHEAD
31,53,0,0,NNHEAD
40,53,0,0,NNHEAD
32,53,0,0,NNHEAD
62,53,0,0,NNHEAD
10,53,0,0,NNHEAD
36,53,0,0,NNHEAD
45,53,0,0,NNHEAD
39,53,0,0,NNHEAD
77,53,0,0,NNHEAD
72,57,0,0,PTEXT
78,57,0,0,PTEXT
76,57,0,0,PTEXT
73,57,0,0,PTEXT
76,60,0,0,PTEXT
76,60,0,0,PTEXT
64,60,0,0,PTEXT
54,61,0,0,PTEXT
77,63,0,0,PTEXT
72,63,0,0,PTEXT
47,64,0,0,PTEXT
43,65,0,0,TABLE
41,164,0,0,TABLE
51,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
46,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
46,164,0,0,TABLE
47,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
72,164,0,0,TABLE
72,164,0,0,TABLE
41,164,0,0,TABLE
58,164,0,0,TABLE
74,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
70,164,0,0,TABLE
41,164,0,0,TABLE
65,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
52,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
63,164,0,0,TABLE
41,164,0,0,TABLE
65,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
55,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
63,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
45,164,0,0,TABLE
79,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
69,164,0,0,TABLE
41,164,0,0,TABLE
61,164,0,0,TABLE
79,164,0,0,TABLE
41,164,0,0,TABLE
70,164,0,0,TABLE
51,164,0,0,TABLE
77,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
77,164,0,0,TABLE
77,164,0,0,TABLE
41,164,0,0,TABLE
41,164,0,0,TABLE
217,14,0,0,NNHEAD
44,14,0,0,NNHEAD
189,14,0,0,NNHEAD
48,14,0,0,NNHEAD
54,14,0,0,NNHEAD
36,14,0,0,NNHEAD
40,14,0,0,NNHEAD
32,14,0,0,NNHEAD
62,14,0,0,NNHEAD
9,14,0,0,NNHEAD
36,14,0,0,NNHEAD
45,14,0,0,NNHEAD
39,14,0,0,NNHEAD
77,14,0,0,NNHEAD
34,15,0,0,PTEXT
40,16,0,0,TABLE
50,36,0,0,TABLE
38,36,0,0,TABLE
38,36,0,0,TABLE
38,36,0,0,TABLE
38,36,0,0,TABLE
48,36,0,0,TABLE
38,36,0,0,TABLE
38,36,0,0,TABLE
38,36,0,0,TABLE
38,36,0,0,TABLE
38,36,0,0,TABLE
